id,nome,data_nascimento,cpf,cep,cidade,estado,pais,genero,telefone,email,data_cadastro
a7cf6e61-3eda-48c2-ac5d-0d4caba6caba,Thales Farias,1982-10-09,688.268.097-72,70118250,Abreu Grande,DF,Brasil,M,(061) 0158-7693,68826809772@exemplo.com.br,2025-03-25
eec7da5b-7497-4818-9db8-0e5073ebc153,Alexia Gomes,1956-10-25,432.052.790-99,05477-929,Aparecida,DF,Brasil,F,61 4582-5161,43205279099@exemplo.com.br,2024-11-30
497b9211-f49c-4f73-bc60-d6f96b058c17,Kamilly Sousa,1983-02-07,774.168.815-56,49467-211,Lima Alegre,AM,Brasil,M,(051) 5648 9899,77416881556@exemplo.com.br,2026-02-13
80577809-6d60-441b-aba2-506b0b972315,Henry Oliveira,1963-10-13,206.834.207-75,69170-456,Azevedo das Flores,TO,Brasil,M,71 8571 4341,20683420775@exemplo.com.br,2024-10-05
32a4ca92-a02d-4a97-bb99-b6887715e01b,Dr. Emanuel da Cruz,1963-12-09,614.318.088-45,30487-777,Fogaça,GO,Brasil,F,(021) 3910 1088,61431808845@exemplo.com.br,2025-01-06
2f0fbea6-9b95-4e9b-ab3c-6bf37860101b,Yan Novais,1945-11-12,777.111.282-59,36362230,Melo,PA,Brasil,F,(031) 7985-8791,77711128259@exemplo.com.br,2025-07-23
46137b2f-7f21-48c4-a0cb-84cf24a792d8,Breno Cassiano,1959-04-30,384.149.117-67,84095820,Gomes,PR,Brasil,F,+55 51 3420 0369,38414911767@exemplo.com.br,2025-07-30
07a8dbe4-bcb6-4f50-bb83-79afe127fc5b,Dra. Emanuella Viana,1997-12-24,659.914.378-49,25638-029,Marques do Norte,RJ,Brasil,F,31 2506 9574,65991437849@exemplo.com.br,2025-08-02
f9de746f-4688-4097-a4e2-ad7e49901252,Vinícius Viana,1950-09-25,404.807.179-74,65027-102,Nascimento,PI,Brasil,M,+55 41 2725-5888,40480717974@exemplo.com.br,2025-02-03
78317efc-3c79-4745-951e-2e27063206be,Davi Lucas Araújo,1983-04-02,544.411.700-87,04220765,Alves do Galho,MT,Brasil,M,+55 (071) 9355 0992,54441170087@exemplo.com.br,2025-09-04
73b4839f-9ddb-4cc6-ad59-640dd81bc194,Vinícius Rezende,1945-02-11,651.837.620-65,00167-377,Farias,AL,Brasil,M,(061) 5132 3792,65183762065@exemplo.com.br,2025-01-17
5c43b212-31b5-4b7a-9619-92968aadc632,Luiza Pastor,1944-04-09,906.987.362-90,99629-419,Cassiano do Oeste,AC,Brasil,M,71 7975-5407,90698736290@exemplo.com.br,2024-08-20
d41e4573-97ef-445b-933c-3b540f5b3de3,Lara Garcia,1977-04-25,440.434.236-44,59414195,da Cunha,BA,Brasil,M,+55 (081) 2965-1962,44043423644@exemplo.com.br,2024-08-04
e7328eac-8a0a-4bd6-8a28-c1ad8919c26a,Natália Vasconcelos,1969-06-12,306.527.071-04,82554-026,Vargas do Amparo,AP,Brasil,F,0800-527-8313,30652707104@exemplo.com.br,2026-02-06
03dcce50-deac-4472-9476-dfef78102444,Luiz Otávio Porto,1962-09-23,740.678.571-16,38150675,das Neves de Minas,AC,Brasil,F,0800-996-7909,74067857116@exemplo.com.br,2025-05-04
9aba5762-282e-4951-ba11-dcc06dc82e1e,Benjamim Costa,1937-07-20,164.875.515-45,97505-784,Campos,PB,Brasil,F,+55 (011) 3287-1995,16487551545@exemplo.com.br,2025-05-02
766b2942-644e-4f12-b936-f8d575612a48,Felipe Novais,1987-01-10,832.171.993-29,18209-866,Souza,PB,Brasil,M,81 4713 3032,83217199329@exemplo.com.br,2025-10-02
e9a003cc-57ad-4a38-8b92-473792826c86,Catarina da Conceição,1993-07-25,574.599.279-03,74468-357,Aparecida,MG,Brasil,M,21 0880-9556,57459927903@exemplo.com.br,2025-03-15
aeac9c4f-319b-4832-83cd-7c2b16ed029e,Olívia Teixeira,1961-01-05,884.259.487-82,43840673,Rodrigues Alegre,PA,Brasil,M,61 6078 6184,88425948782@exemplo.com.br,2025-01-16
e2338e38-8550-437d-b71f-e60dde43bc48,Ana Sophia Silveira,1990-06-25,849.100.710-65,32022322,Campos,BA,Brasil,F,(021) 8484 8419,84910071065@exemplo.com.br,2026-04-21
2e91b852-6ed4-475b-8469-3d1b450dc8a0,Letícia Siqueira,1980-02-24,125.442.058-26,71354-127,Moreira,MG,Brasil,M,0800-290-7713,12544205826@exemplo.com.br,2026-05-24
427ec1d9-88ac-4ba2-b29f-6b95488815a1,Antonella Rezende,1963-03-06,702.325.413-52,99888846,da Luz,AL,Brasil,M,+55 21 0138-5471,70232541352@exemplo.com.br,2024-10-12
8f675157-7c6b-442c-a33b-49bf9f253a9b,João Felipe Correia,1964-02-03,626.588.071-17,88218-835,Cardoso Paulista,RR,Brasil,M,(081) 5966-5432,62658807117@exemplo.com.br,2025-09-18
c9440fab-3d56-43fd-abbd-65773caf2ae0,Maria Laura Castro,1955-03-18,092.063.365-41,21700171,Macedo,BA,Brasil,M,+55 (084) 2868-0377,09206336541@exemplo.com.br,2026-04-24
3019ca42-226d-40ab-a94a-4ed59920130b,João Vitor Aragão,1939-03-17,709.455.478-56,42060584,Nogueira,RS,Brasil,M,(084) 7975 9197,70945547856@exemplo.com.br,2025-06-06
079000d5-d7e9-4052-953c-49452cf0393f,Laura Ramos,1943-07-09,442.695.474-52,15046796,das Neves dos Dourados,SE,Brasil,F,+55 41 5867 5342,44269547452@exemplo.com.br,2024-07-03
345786b7-1403-40bb-ae4e-cbed43fc15a3,Arthur da Mota,2006-04-15,508.145.793-90,98082167,Melo da Mata,SE,Brasil,F,+55 (031) 7482 1197,50814579390@exemplo.com.br,2026-02-17
d73d81fd-8e91-429c-99cc-c44b36815f11,Benício Souza,1969-08-07,479.559.096-86,86091218,da Mota,RS,Brasil,M,+55 (021) 2898 6725,47955909686@exemplo.com.br,2025-12-18
26ca720d-35ff-457f-ad04-b9b1642b3b76,Sabrina Monteiro,1969-07-28,032.591.437-04,69844549,Ferreira Grande,SP,Brasil,F,11 6883 6266,03259143704@exemplo.com.br,2024-09-20
44178170-e0c3-4eed-b9d7-febf99aac2b4,Agatha Andrade,1972-11-26,076.351.033-38,66621354,da Mata,AC,Brasil,F,0800 397 5955,07635103338@exemplo.com.br,2025-07-01
2d195718-b801-4ca9-bb69-b0506d045c01,Bárbara Cavalcanti,1973-08-30,130.490.288-62,82653-692,Andrade da Prata,PE,Brasil,M,0800 143 7068,13049028862@exemplo.com.br,2025-05-14
036ed80e-aea7-43a3-b719-0ac98b064a48,Maria Fernanda da Cunha,1959-12-05,935.668.649-87,72537-683,Aparecida,DF,Brasil,F,0500-941-7154,93566864987@exemplo.com.br,2025-07-02
ea977c41-8cd6-420e-b494-67de5181d7af,Olívia Castro,1938-09-20,620.764.896-04,24929-698,Abreu dos Dourados,GO,Brasil,F,(081) 6609-5847,62076489604@exemplo.com.br,2025-12-21
0bb1c897-45f1-455b-a733-22efd92474e6,Marina Cavalcanti,1957-07-17,737.571.386-93,34395-316,Duarte das Flores,RR,Brasil,F,+55 11 4489-3357,73757138693@exemplo.com.br,2025-09-05
e4ac8787-9b04-4842-9cf4-bde74939c531,Lucas Alves,1958-09-28,070.354.625-54,18785109,da Rosa do Galho,MT,Brasil,F,61 8606-4631,07035462554@exemplo.com.br,2025-06-03
eb1cbcce-adc3-4759-afdb-6a862d4c3716,Dra. Luiza Gomes,1998-11-15,474.252.148-39,29049786,Pacheco Verde,PE,Brasil,F,61 1042 3709,47425214839@exemplo.com.br,2025-10-09
753c6579-7c4e-41c5-aa61-038e6f46e9d4,Sophia Cardoso,1951-04-09,663.495.576-86,99719400,Viana,ES,Brasil,M,(021) 0621 2857,66349557686@exemplo.com.br,2025-04-21
0f488efc-0db0-4592-8a01-711a89489327,Vitória Pacheco,1937-02-18,459.873.978-26,23128291,Garcia,SE,Brasil,M,+55 (031) 8829 1361,45987397826@exemplo.com.br,2025-05-26
5586dd15-b9cf-45e8-8c5a-9895628b607f,Dr. Felipe da Conceição,1936-04-29,997.610.547-27,12902-976,das Neves,RO,Brasil,F,(081) 6413-7290,99761054727@exemplo.com.br,2024-10-14
c7c56da2-cfe3-48d0-b707-f00abcd0354c,Sr. Luiz Felipe das Neves,1958-02-15,934.406.965-66,49302-228,Lopes,CE,Brasil,F,(071) 1480-4353,93440696566@exemplo.com.br,2025-05-02
8c9baab7-1e87-43a3-bc30-f73c26ad3c04,Mateus Pereira,1951-01-17,203.042.183-28,93790401,Novais,SP,Brasil,F,+55 (051) 9572-0343,20304218328@exemplo.com.br,2025-03-17
b7229b08-84ff-4373-b5ab-f88620efb174,Lorena Câmara,1975-11-24,469.117.735-00,65997147,Gonçalves,PI,Brasil,M,41 9927 8968,46911773500@exemplo.com.br,2024-07-08
3c8b98c8-648c-4bf3-aa21-d061d5be7897,Vicente Almeida,1970-09-23,262.278.622-55,09443-486,Andrade,DF,Brasil,M,21 4660-8543,26227862255@exemplo.com.br,2026-04-16
937025c9-ff9c-46bf-923f-e15189a280b9,Mirella Rios,1990-02-19,865.832.599-14,62350040,Sousa,MS,Brasil,F,+55 51 7122 7845,86583259914@exemplo.com.br,2024-12-19
23ecc47d-5897-4bd4-ad12-7212a36a28b5,Sra. Lara Pereira,1989-05-02,006.770.080-60,20638-442,da Costa Verde,CE,Brasil,F,+55 (041) 1396-1004,00677008060@exemplo.com.br,2025-01-15
88ab0864-ca77-489a-abd4-2977b07ede55,Enrico Aragão,1995-08-20,197.198.589-55,46919-040,Cavalcante Grande,RN,Brasil,F,(031) 6323 3445,19719858955@exemplo.com.br,2025-10-21
6c455390-4374-4a0f-8819-16522ebc0f15,Lavínia Freitas,2000-08-27,008.214.779-95,57350113,Cavalcanti Verde,DF,Brasil,M,+55 (011) 5100 2818,00821477995@exemplo.com.br,2025-12-19
462a92bd-7d72-4cd6-9243-959735fcb30e,Luana Mendonça,1954-09-04,189.053.577-05,86344312,Vargas,RR,Brasil,M,31 9694-3516,18905357705@exemplo.com.br,2025-04-12
2d96ee8c-2ccd-47d4-bc7f-4cfc8bba7f24,Isis da Conceição,1987-08-22,433.915.656-74,51905635,Vasconcelos,MG,Brasil,F,+55 51 7221 6822,43391565674@exemplo.com.br,2024-09-22
41ca9304-5f86-48cc-b027-73fe5f8493ec,Catarina Nascimento,1979-05-20,965.409.483-79,20662-375,Jesus Grande,PB,Brasil,M,+55 51 1133 5555,96540948379@exemplo.com.br,2026-05-08
7357376c-5fbd-4817-a7dc-246819fde7f8,João Felipe Moraes,1963-02-06,659.038.893-87,81117-615,Siqueira,ES,Brasil,F,+55 (051) 0767 1306,65903889387@exemplo.com.br,2024-12-15
df6429be-f252-45d9-961f-a2e6250f143a,Sr. Yan Montenegro,1991-10-12,064.665.051-33,83701029,Carvalho de Camargo,PB,Brasil,F,(031) 0240-0564,06466505133@exemplo.com.br,2026-03-02
a07b1ec0-52c8-4376-82b9-62e032051a41,Sr. Carlos Eduardo Mendonça,1975-05-19,306.136.449-79,13265718,da Paz do Sul,AC,Brasil,M,0800 511 6895,30613644979@exemplo.com.br,2026-01-30
fcdd4ddf-2aa3-4925-92a8-fe4b988d2a57,Isaac Melo,1978-09-18,687.779.103-34,19566-398,Nascimento do Amparo,PI,Brasil,F,+55 71 4337-4613,68777910334@exemplo.com.br,2024-10-21
c9c84e0d-b090-46ce-834e-4c5e9ef77510,Júlia Casa Grande,1939-11-21,157.362.847-87,68220844,Vieira,SP,Brasil,M,+55 (031) 4943 0982,15736284787@exemplo.com.br,2025-01-07
45596d02-f04f-4d86-afe9-5fe20206c85a,Sr. Arthur Casa Grande,1953-02-12,391.513.259-46,78831096,Silveira de Porto,GO,Brasil,F,71 2411 8776,39151325946@exemplo.com.br,2024-10-11
eb3d507e-fbac-4dca-b1d0-2da3d8cbb104,Mathias da Rosa,1983-04-04,134.024.570-40,10042-530,Duarte Verde,MT,Brasil,M,21 3220-4429,13402457040@exemplo.com.br,2025-04-28
9ff1132c-7532-473f-8173-763966d9e174,Alexandre Pereira,1949-08-24,497.654.673-60,02470916,Viana de Aparecida,TO,Brasil,M,+55 (021) 0524 6643,49765467360@exemplo.com.br,2026-05-02
4d66d4cf-027b-407c-82eb-6bf22c6a8351,Sr. Theodoro Cirino,1986-03-31,477.003.629-97,19602-149,Campos Paulista,PI,Brasil,M,+55 21 8202 6262,47700362997@exemplo.com.br,2026-02-25
1f03a604-8012-4b94-81c4-2087b5d39328,João Pedro Alves,1965-02-05,482.338.745-65,97396021,da Mata,PR,Brasil,F,81 1610 9735,48233874565@exemplo.com.br,2024-10-28
714a83ee-3893-4c62-afba-748ebf66525d,Manuella Nascimento,1976-07-16,550.986.431-46,98074-714,Pastor da Serra,ES,Brasil,M,(071) 8393-7286,55098643146@exemplo.com.br,2026-05-26
4df7c9de-0af8-48cd-bec8-85153aa8d128,Léo Castro,1951-09-21,178.565.351-59,55468732,Andrade,RO,Brasil,F,(011) 0305 3744,17856535159@exemplo.com.br,2024-11-16
0eb32c03-2cc6-4370-93eb-52677fadcff9,Vitor Silveira,1958-07-02,216.056.279-36,25417680,da Paz do Galho,RS,Brasil,M,31 2637 9694,21605627936@exemplo.com.br,2026-02-24
9da7b59f-f9a4-4ab2-9041-a2307f165d02,Cauê Alves,1999-03-17,834.588.859-39,55189567,Dias,RS,Brasil,M,+55 71 3537-7993,83458885939@exemplo.com.br,2024-11-07
6ff8a324-d1ec-4976-945a-9095d92251d7,Pietro Viana,2001-10-07,182.425.765-38,74801-457,Castro do Sul,PI,Brasil,F,84 1927-7234,18242576538@exemplo.com.br,2025-07-14
10b5a99d-f411-4185-a9bf-c29626d7de02,Arthur Pimenta,2000-01-29,150.502.691-47,10380236,da Rosa das Flores,RJ,Brasil,M,11 3964-3968,15050269147@exemplo.com.br,2026-04-13
0c8b1bad-2d4a-4acb-bf9e-c3bc0c890d73,Rael da Mata,1941-09-12,681.769.637-23,32258853,Rocha,RJ,Brasil,F,+55 (021) 4131-0542,68176963723@exemplo.com.br,2025-04-01
7c18b624-1469-4d32-8c6b-c89fdf2abc45,Vitor Hugo Aragão,1978-06-24,239.323.905-09,38737196,Nascimento das Pedras,AP,Brasil,F,(041) 6575-0243,23932390509@exemplo.com.br,2025-01-23
6464334c-695b-4494-9b46-f6e15bb7639f,Rodrigo Cassiano,1994-08-01,200.312.526-65,77165354,Jesus,PI,Brasil,F,+55 (081) 1933 7669,20031252665@exemplo.com.br,2025-04-09
346308b2-e753-4416-93fa-78df9bd43262,Emanuel Câmara,1995-11-07,281.543.502-66,93993148,Souza,PR,Brasil,F,+55 (041) 0346 6256,28154350266@exemplo.com.br,2025-03-28
715f9e11-c04b-4299-bc5a-1b7efafa2f27,Heitor Barbosa,1994-03-24,178.890.531-19,79334-164,Lopes da Mata,MA,Brasil,M,+55 (051) 1409 2526,17889053119@exemplo.com.br,2025-04-03
ca9e2e5a-5d21-4b99-a5d1-7c8fadcaf40e,Thomas Aparecida,1983-03-10,937.362.801-48,36642131,Vasconcelos de Albuquerque,BA,Brasil,F,+55 (031) 9081 1522,93736280148@exemplo.com.br,2026-01-29
9873a302-4222-4f4a-bbde-33b24a38e96f,Sra. Lívia Leão,1966-12-07,960.282.744-93,58587-690,Marques,GO,Brasil,F,(031) 9101 0464,96028274493@exemplo.com.br,2025-11-29
a55be17a-561a-45aa-9ec9-8dd1e2881bff,Mateus Azevedo,1974-04-25,215.143.745-33,50505-460,Gonçalves da Prata,DF,Brasil,F,+55 (084) 1060 6211,21514374533@exemplo.com.br,2025-06-19
4b03ddb7-7d0b-4ddb-a48a-00727184ee5a,Maria Laura Aragão,2004-10-27,549.824.815-59,38092770,Ramos,SE,Brasil,F,0300-375-4982,54982481559@exemplo.com.br,2024-12-28
ec0e3cc1-3edf-447b-b694-b3308a7a2c4f,Henry Macedo,1969-12-21,127.177.903-20,41163491,da Conceição das Flores,TO,Brasil,M,+55 (051) 5640 5074,12717790320@exemplo.com.br,2025-01-25
17ffdd86-da20-45c0-a451-72c1f0c1c7b5,Maria Flor Martins,1958-07-29,246.120.716-22,35061444,da Cunha,MG,Brasil,M,(081) 6713-8275,24612071622@exemplo.com.br,2026-03-08
d8423571-0b66-48b2-96fc-4982ee261e4e,Ana Clara Cassiano,1957-06-28,092.345.985-45,30005875,Abreu,BA,Brasil,M,+55 71 3290 8545,09234598545@exemplo.com.br,2025-05-24
53d8e9df-c9ff-419e-8b81-fcded9ad2f36,Lucca Teixeira,1958-06-28,224.398.964-73,06584974,Albuquerque,PI,Brasil,F,(041) 7295 9261,22439896473@exemplo.com.br,2025-09-01
7a85a518-1f03-4fdc-9ebe-6db75a08be79,Srta. Natália Abreu,1943-03-04,046.807.367-17,40199398,da Mata da Mata,ES,Brasil,M,+55 (011) 1015-4279,04680736717@exemplo.com.br,2025-05-14
48157119-6f1a-4bd0-b9af-08390472bddd,Ester Casa Grande,1989-11-25,168.891.098-51,73682-092,da Costa Verde,BA,Brasil,M,+55 (071) 1614-5961,16889109851@exemplo.com.br,2026-02-16
16ae7ff5-9779-4e97-9408-797f9a363e1c,Benjamim Fernandes,2002-08-25,033.867.688-70,60902-668,Rezende,BA,Brasil,F,+55 (084) 5102-1139,03386768870@exemplo.com.br,2026-02-15
e6b2f8c9-ee4f-4228-8fec-41d6335affe8,Juliana Santos,1959-09-23,458.349.128-94,44107-641,Rezende,CE,Brasil,F,+55 61 2626-8008,45834912894@exemplo.com.br,2025-06-02
8c03a7e6-a247-422f-98b3-113759e836ed,Bruno Martins,1968-07-03,705.316.553-78,42926-176,Carvalho,BA,Brasil,F,+55 11 5696 7437,70531655378@exemplo.com.br,2026-02-20
bf7f4b12-6ff9-4a78-9b2c-6615b570641a,Vitor Gabriel Vasconcelos,1972-07-30,486.196.443-61,56190093,Souza da Prata,PA,Brasil,F,+55 (041) 4470 3130,48619644361@exemplo.com.br,2024-10-22
4da8898d-3ced-4423-97b5-73764c74ac87,Vitor Gabriel Cunha,2003-06-03,340.774.617-75,53032160,da Costa de Oliveira,PI,Brasil,M,(031) 5951 4834,34077461775@exemplo.com.br,2025-08-12
fff6a936-099f-4655-b0c4-f762a44724de,Benicio Moreira,1945-01-02,660.080.990-80,87738841,Sampaio,AC,Brasil,F,(051) 8941-2338,66008099080@exemplo.com.br,2026-03-10
de7f44a5-75f0-4ec6-bb26-8b3b0cf3ad29,Rodrigo Cardoso,1957-12-30,655.502.380-46,21076-154,Campos do Amparo,AP,Brasil,M,31 8493-3244,65550238046@exemplo.com.br,2025-01-18
d2bc9a67-5de6-42f7-bca7-2ba541d4b1e2,Yasmin Freitas,1982-05-06,508.128.751-17,68051222,Cunha,PR,Brasil,M,+55 84 7792-6910,50812875117@exemplo.com.br,2025-01-09
3cb4b685-d75a-4f21-8885-99f44d1881d5,Bianca Sales,1982-06-30,616.090.766-09,55948756,Rios,MG,Brasil,F,(011) 4044-1312,61609076609@exemplo.com.br,2026-02-11
09d3d637-baaa-4890-822d-198452926a89,Maria Isis Cirino,1948-11-10,392.723.258-77,59014-556,Abreu de Goiás,MT,Brasil,F,51 9752 8091,39272325877@exemplo.com.br,2025-07-22
c4d7b413-cbbd-4425-ae86-ee3bba95c1b4,Kaique Pires,1943-02-20,288.118.483-49,60118413,da Mota do Sul,MS,Brasil,M,(041) 6171-9149,28811848349@exemplo.com.br,2025-12-25
f44e74b7-78db-4201-9da4-cfecc52f188c,Matteo Costela,1991-01-27,286.626.745-48,51390-003,Câmara,AP,Brasil,F,+55 (071) 3561 7491,28662674548@exemplo.com.br,2025-09-22
243f711d-78bc-4714-a5e5-40efba314d8a,Luiz Otávio Câmara,1994-01-12,814.548.574-64,24266-903,Fonseca,SC,Brasil,F,61 2846-8662,81454857464@exemplo.com.br,2024-07-28
63cd452e-316d-4883-a994-70f2eee5f40c,Miguel Fogaça,2002-10-09,247.177.373-66,28415-380,da Rocha,AC,Brasil,M,0800 238 4759,24717737366@exemplo.com.br,2025-11-14
0301f82c-446c-415d-89b5-92c19b48bafa,Nina Teixeira,1972-04-22,159.884.216-76,47881331,da Cruz,RJ,Brasil,F,+55 (011) 0513-2015,15988421676@exemplo.com.br,2024-11-11
97c8d0e5-814b-4c35-ac54-08d8222bd3bb,Davi Barbosa,1949-03-21,820.889.927-66,23877927,Castro de Viana,SC,Brasil,M,0800 697 0862,82088992766@exemplo.com.br,2026-03-31
c8dca330-187a-4356-8318-c37362c69c24,Allana Nascimento,1950-05-21,605.597.095-41,61922-766,Monteiro de Minas,PB,Brasil,F,+55 (084) 6833 3382,60559709541@exemplo.com.br,2025-10-30
a9f527ab-ced3-4bb1-9fc6-69fc7594dd2f,Sr. Calebe Jesus,1944-11-09,737.962.002-89,37401-074,Ribeiro,SE,Brasil,M,+55 81 9913 3751,73796200289@exemplo.com.br,2024-07-30
1cdb0290-a0ea-4514-b9dd-44584c1d1faf,Cecilia Farias,1988-09-10,753.672.007-94,71269-842,Mendes,AP,Brasil,M,11 8983-7847,75367200794@exemplo.com.br,2025-10-29
22ac62bb-9bce-4547-ad3b-454601b256cf,Levi Freitas,1954-12-08,099.046.833-88,45892-317,Cavalcanti,AM,Brasil,M,+55 31 4661-9985,09904683388@exemplo.com.br,2026-01-21
153ac6f9-911a-4f42-af28-bf9a9a09b687,Maria Luísa Rocha,1999-05-19,734.129.843-49,99663-161,Ribeiro da Serra,MA,Brasil,F,61 8330 5846,73412984349@exemplo.com.br,2025-03-11
190a128a-6a4b-43e5-94b4-04c035fb9d12,Enzo Peixoto,1948-06-03,330.247.051-77,23238-786,da Mata do Campo,ES,Brasil,F,+55 (084) 0083-1227,33024705177@exemplo.com.br,2026-05-21
ef51dae5-a88e-499e-9db1-2cdc4f029b00,Maria Eduarda Fonseca,1962-10-16,658.570.465-86,14577165,Santos do Campo,MS,Brasil,F,+55 61 7935 2670,65857046586@exemplo.com.br,2025-02-21
7c67b32a-9c48-4f38-bda1-144e3f938459,Vitor Gabriel Souza,1949-11-09,732.453.290-39,75585734,Nogueira de Campos,RJ,Brasil,M,+55 (061) 6716 6793,73245329039@exemplo.com.br,2024-06-27
79d96bfc-2451-4412-bf23-c16766fd5809,Catarina Sá,1979-05-21,025.873.478-09,51329-601,Moreira da Mata,TO,Brasil,F,+55 41 5987-4975,02587347809@exemplo.com.br,2026-04-28
50f7ab51-58a2-46b8-86a9-5cc337b2f1df,Dr. Bruno Silveira,1997-12-11,669.969.771-97,13513-778,Monteiro de Pereira,DF,Brasil,M,(061) 6368 5258,66996977197@exemplo.com.br,2024-11-30
a9a5ec0b-689e-4ef1-9e2f-e7c1ed5c920c,Alícia Nascimento,1980-06-16,235.364.297-48,26554-564,Cavalcante de Cavalcanti,RJ,Brasil,F,81 4661-3917,23536429748@exemplo.com.br,2025-10-31
690c18b8-5d2d-4288-869a-bd8a3ae07461,Luísa Viana,1989-06-27,325.024.568-43,12546-194,Guerra,DF,Brasil,F,+55 51 5843 4651,32502456843@exemplo.com.br,2024-09-27
80e6107b-fcaa-4726-ac71-eb687a132a97,Yan Mendes,1967-04-05,460.076.058-61,00876-994,Cavalcante de Ferreira,PR,Brasil,M,51 3471 0079,46007605861@exemplo.com.br,2024-12-13
eda9ea57-9f0c-49a3-a372-c3d897014b58,Sra. Manuella Silveira,1989-08-27,788.365.115-57,71041152,Campos do Norte,MT,Brasil,M,21 5454 8378,78836511557@exemplo.com.br,2025-04-09
78a8f981-cd3b-4e33-bd7c-af6f5396424c,Sra. Sophie Lopes,1979-05-28,081.153.550-36,59939-957,Freitas,RN,Brasil,M,+55 (051) 7647 6611,08115355036@exemplo.com.br,2025-07-24
e7e3b051-fa95-4557-b369-fe8df913a0d3,Levi Leão,1961-04-13,670.849.592-52,88820532,Peixoto de Azevedo,PE,Brasil,M,41 8410 2267,67084959252@exemplo.com.br,2025-08-22
bcf7cdec-7386-49f5-a507-affe3332d236,Carlos Eduardo Pereira,1996-06-13,182.110.473-87,98754407,Sales,PE,Brasil,M,0800 376 1673,18211047387@exemplo.com.br,2025-12-20
54aaa837-b136-4b79-9e7d-ccb51cb88c8b,Catarina Albuquerque,2000-11-30,788.087.124-81,27008-990,Ribeiro,RS,Brasil,M,+55 81 4832 9072,78808712481@exemplo.com.br,2025-12-21
d524db81-0801-4744-a527-076291d06eef,Sr. João Pedro Camargo,2002-10-09,741.738.113-90,39978939,Santos Grande,AC,Brasil,F,0800-865-4402,74173811390@exemplo.com.br,2025-01-27
96c4429f-7f71-4ac2-bf01-8fc09399465a,Diogo Correia,1988-12-18,969.398.398-33,82912-328,Cavalcanti da Serra,MG,Brasil,F,(031) 9674-3330,96939839833@exemplo.com.br,2024-07-05
5cd0b146-f83e-4e67-9a1a-21b251f0d5ef,Dra. Mariah da Rosa,1965-07-28,722.319.018-03,73639-172,Cavalcante de da Luz,DF,Brasil,M,(051) 6941 1831,72231901803@exemplo.com.br,2024-10-03
62343e06-a3f0-4b74-bd77-f2858d42b510,Kevin da Mota,1946-12-22,132.737.257-15,86344889,Souza de Goiás,AC,Brasil,F,+55 81 9490-8421,13273725715@exemplo.com.br,2025-04-19
56f807e0-6740-4637-bb1d-bfaeea94f8df,Mariane Viana,1963-03-02,565.264.167-34,71853-290,Pimenta,BA,Brasil,F,(021) 8073-8276,56526416734@exemplo.com.br,2025-04-24
e7a79339-201c-4d87-8480-cb9d160ea88a,Valentim Nunes,1959-07-15,260.662.451-04,20611-691,da Mota,MA,Brasil,M,(051) 6927 1575,26066245104@exemplo.com.br,2026-05-29
791893f3-e9d5-4b8e-a4ed-a370fba6b9ca,José Pedro Moura,1936-06-06,822.169.059-01,81000302,Abreu de Minas,TO,Brasil,F,+55 (031) 2110-3546,82216905901@exemplo.com.br,2025-09-15
bae999f8-4ecb-4557-8ab7-98e93a39d1d7,Gustavo Henrique Cassiano,2000-02-14,716.204.559-03,67608-551,Gonçalves,MA,Brasil,F,31 2557 4320,71620455903@exemplo.com.br,2024-12-15
7e9813f1-2c97-4ab8-9948-bef9c26779f1,Guilherme Fogaça,1979-12-07,686.016.565-05,94538085,Cassiano dos Dourados,AL,Brasil,F,(021) 5221-3050,68601656505@exemplo.com.br,2025-04-23
6f4f6fe1-7253-4d25-adcf-0a457465cb45,Murilo Cardoso,1970-07-28,194.091.815-09,40446275,Rocha,RJ,Brasil,F,(084) 0297 0120,19409181509@exemplo.com.br,2025-02-07
55e01a2f-9be0-4b05-b9b1-bc34868f686f,Dra. Hellena Moreira,2006-05-31,563.116.602-33,73955436,Pinto da Prata,CE,Brasil,M,+55 71 4201-0810,56311660233@exemplo.com.br,2024-06-26
f7eb5271-76f7-4075-8e96-ae34731e1ca9,Otto Araújo,2003-07-16,806.033.579-58,22418-064,Camargo,MS,Brasil,F,71 5997-4365,80603357958@exemplo.com.br,2025-09-03
b86dc651-1206-4ef5-96c5-5b1a46f033d1,Gael Araújo,1946-05-08,912.263.092-43,92735401,Casa Grande,MA,Brasil,M,11 5139 8172,91226309243@exemplo.com.br,2026-04-17
336494a1-3ae0-41a6-8719-44362b3739d5,Dr. Augusto da Costa,1979-11-03,478.428.181-72,17982-246,Leão da Praia,RR,Brasil,F,0800-119-5103,47842818172@exemplo.com.br,2025-05-11
5e2eafa9-15a8-4c4c-867e-27e2f040ab1d,Diogo Barbosa,2004-10-01,157.456.147-96,15106618,Lopes,ES,Brasil,F,31 1269 8914,15745614796@exemplo.com.br,2025-08-05
fcc71c13-ee8f-46d7-ae21-26b8670704a2,Dra. Yasmin Moraes,1987-09-08,742.142.163-66,88408531,Vargas do Norte,RO,Brasil,M,+55 71 6666 4857,74214216366@exemplo.com.br,2025-02-10
13991184-8aab-44f1-a9bb-9f1456f3dd23,Sr. Mateus Rocha,1961-03-24,780.223.035-67,21193-265,Brito,PB,Brasil,F,0500 960 4827,78022303567@exemplo.com.br,2024-09-09
